"";"xGhomehome";"xGawayaway";"xGhome_team_away";"xGaway_team_home";"punti_homehome";"punti_awayaway";"punti_home_team_away";"punti_away_team_home";"classificahome";"classificatrasf";"risultato"
"312";0,986333333333333;1,37933333333333;0,569333333333333;1,97766666666667;2;2;1;3;32;84;"1"
"313";1,36066666666667;2,45433333333333;0,741666666666667;1,07233333333333;1;2;1,33333333333333;1,33333333333333;23;57;"2"
"314";0,5605;1,33366666666667;1,00125;1,854;0;1,33333333333333;0,25;1,33333333333333;14;64;"2"
"315";1,52033333333333;1,06766666666667;0,671;2,82266666666667;0,666666666666667;1;0,333333333333333;3;39;30;"X"
"316";1,78933333333333;0,964;1,269;0,786666666666667;1;0,333333333333333;2;1,33333333333333;45;34;"1"
"317";1,666;1,833;0,986333333333333;1,08466666666667;1,33333333333333;0,333333333333333;0,333333333333333;1,33333333333333;36;34;"X"
"318";1,06333333333333;0,792;0,729333333333333;1,764;2;1,5;1,66666666666667;2,25;49;36;"X"
"319";1,64566666666667;0,373;2,33633333333333;2,11266666666667;2,33333333333333;0;2,33333333333333;2,33333333333333;52;28;"X"
"320";1,533;0,69375;1,138;1,671;2;0,25;1;3;49;32;"1"
"321";1,07233333333333;1,6175;2,993;1,488;1,33333333333333;1,5;3;1,75;60;54;"X"
"322";1,97766666666667;0,8005;1,359;1,33825;3;0,5;1;0,75;84;40;"1"
"323";1,73733333333333;0,965333333333333;1,17466666666667;0,431;2,33333333333333;0,333333333333333;1;0;52;14;"2"
"324";1,65833333333333;1,0325;0,816666666666667;1,21775;2;1,5;1,33333333333333;0,75;37;23;"1"
"325";2,82266666666667;1,3375;1,083;1,95925;3;1,5;1,33333333333333;1,5;31;48;"1"
"326";1,671;1,063;0,9765;1,563;3;0,5;0,25;1,25;32;37;"X"
"327";1,9065;0,569333333333333;0,33475;1,11566666666667;3;1;0,25;3;29;35;"2"
"328";0,7515;0,729333333333333;0,90725;1,16433333333333;1,5;1,66666666666667;0,25;1,33333333333333;34;50;"2"
"329";1,08466666666667;1,40566666666667;1,48333333333333;1,543;1,33333333333333;1;0,333333333333333;1,33333333333333;35;55;"X"
"330";1,754;2,33633333333333;1,36475;2,71433333333333;2;2,33333333333333;1,75;1,66666666666667;67;53;"2"
"331";1,35966666666667;1,359;2,993;1,36633333333333;0,666666666666667;1;3;3;61;87;"X"
"332";1,60333333333333;0,961;1,25433333333333;1,65575;1,33333333333333;2;1,33333333333333;2,25;55;40;"1"
"333";2,04433333333333;0,382666666666667;1,083;1,75333333333333;3;0,333333333333333;1,33333333333333;2;34;29;"1"
"334";1,528;0,957666666666667;1,015;1,74166666666667;0,666666666666667;0,666666666666667;0,333333333333333;1,33333333333333;40;38;"2"
"335";2,71433333333333;1,05533333333333;2,15233333333333;1,41633333333333;1,66666666666667;0,333333333333333;2,33333333333333;2,33333333333333;56;33;"1"
"336";1,16433333333333;1,104;0,715333333333333;1,543;1,33333333333333;0,333333333333333;1,66666666666667;1,33333333333333;53;56;"1"
"337";1,96233333333333;1,17466666666667;1,10433333333333;1,77;2;1;1;1,33333333333333;48;52;"2"
"338";1,11566666666667;1,01133333333333;0,991333333333333;0,895;3;0,333333333333333;2;1;38;34;"X"
"339";0,515;1,48333333333333;1,02;0,859666666666667;0;0,333333333333333;1;0,666666666666667;17;36;"X"
"340";1,25466666666667;1,57966666666667;0,971;1,7;1;2;1;1,33333333333333;23;67;"2"
"341";1,36633333333333;0,715333333333333;1,44933333333333;1,09533333333333;3;1,66666666666667;1,33333333333333;2,33333333333333;88;56;"X"
"342";1,1055;3,0335;0,8215;1,35875;2;3;0,25;0,75;33;62;"X"
"343";0,642333333333333;0,991333333333333;1,10733333333333;1,098;0,333333333333333;2;1;2,33333333333333;18;39;"2"
"344";0,817;1,093;1,02175;1,92675;0;2;0,5;1,75;35;58;"X"
"345";1,77;2,15233333333333;1,057;2,884;1,33333333333333;2,33333333333333;1;2,33333333333333;55;59;"2"
"346";1,7075;0,7905;1,16075;1,27725;2;1,5;1,25;0,75;41;23;"X"
"347";0,859666666666667;0,4065;1,103;1,77025;0,666666666666667;0;0,666666666666667;1,5;37;48;"X"
"348";1,4615;1,1655;0,37525;1,43125;1,5;0,5;0,25;0,5;29;40;"1"
"349";1,783;0,637;0,979;1,9215;2;0,5;0,25;3;56;37;"1"
"350";1,7905;0,808666666666667;1,75425;1,473;0,5;1,33333333333333;2,25;2;70;40;"1"
"351";1,089;0,959;1,588;1,60566666666667;0,333333333333333;0,333333333333333;0,333333333333333;2,33333333333333;40;59;"2"
"352";1,473;1,3305;0,538;1,4205;2;1,5;0,333333333333333;1;40;55;"2"
"353";2,884;0,904;1,45866666666667;1,356;2,33333333333333;0,666666666666667;2,33333333333333;0,333333333333333;62;36;"1"
"354";1,907;1,44933333333333;0,972666666666667;1,359;2,33333333333333;1,33333333333333;1,66666666666667;2,33333333333333;59;89;"1"
